Date,Number of Orders,Status of Order, Total CBV ,Service,,,,Data Dictionary
2016-02-25,50,No Driver Found,"  33,941,635 ",GO-BOX,,,,
2016-02-25,0,No Driver Found,"  218,400 ",GO-CLEAN,,,,
2016-02-25,90,No Driver Found,"  1,547,000 ",GO-FOOD,,,,
2016-02-25,0,No Driver Found,"  209,300 ",GO-GLAM,,,,
2016-02-25,0,No Driver Found,"  81,900 ",GO-KILAT,,,,
2016-02-25,10,No Driver Found,"  1,474,200 ",GO-MASSAGE,,,,
2016-02-25,11200,No Driver Found,"  269,421,880 ",GO-RIDE,,,,
2016-02-25,800,No Driver Found,"  27,192,620 ",GO-SEND,,,,
2016-02-25,530,No Driver Found,"  19,319,300 ",GO-SHOP,,,,
2016-02-25,20,Other,"  2,256,800 ",GO-CLEAN,,,,
2016-02-25,10,Other,"  1,292,200 ",GO-MASSAGE,,,,
2016-02-26,410,Cancelled,"  197,348,515 ",GO-BOX,,,,
2016-02-26,20,Cancelled,"  2,147,600 ",GO-CLEAN,,,,
2016-02-26,13180,Cancelled,"  222,149,200 ",GO-FOOD,,,,
2016-02-26,10,Cancelled,"  1,456,000 ",GO-GLAM,,,,
2016-02-26,20,Cancelled,"  464,100 ",GO-KILAT,,,,
2016-02-26,500,Cancelled,"  6,988,800 ",GO-MART,,,,
2016-02-26,50,Cancelled,"  9,249,240 ",GO-MASSAGE,,,,
2016-02-26,98700,Cancelled,"  2,503,206,160 ",GO-RIDE,,,,
2016-02-26,6560,Cancelled,"  238,086,940 ",GO-SEND,,,,
2016-02-26,4370,Cancelled,"  125,778,380 ",GO-SHOP,,,,
2016-02-26,220,Cancelled,  -   ,GO-TIX,,,,
2016-02-26,930,Completed,"  384,502,755 ",GO-BOX,,,,
2016-02-26,170,Completed,"  23,296,000 ",GO-CLEAN,,,,
2016-02-26,70090,Completed,"  1,149,439,200 ",GO-FOOD,,,,
2016-02-26,90,Completed,"  15,002,260 ",GO-GLAM,,,,
2016-02-26,300,Completed,"  6,360,900 ",GO-KILAT,,,,
2016-02-26,2040,Completed,"  28,592,200 ",GO-MART,,,,
2016-02-26,330,Completed,"  62,065,640 ",GO-MASSAGE,,,,
2016-02-26,396760,Completed,"  9,068,306,520 ",GO-RIDE,,,,
2016-02-26,44110,Completed,"  1,603,811,300 ",GO-SEND,,,,
2016-02-26,12840,Completed,"  317,781,100 ",GO-SHOP,,,,
2016-02-26,30,Completed,"  3,827,706 ",GO-TIX,,,,
2016-02-26,90,Failed/Timeout,"  8,939,622 ",GO-TIX,,,,
2016-02-26,70,No Driver Found,"  46,931,885 ",GO-BOX,,,,
2016-02-26,0,No Driver Found,"  509,600 ",GO-CLEAN,,,,
2016-02-26,90,No Driver Found,"  1,519,700 ",GO-FOOD,,,,
2016-02-26,0,No Driver Found,"  864,500 ",GO-GLAM,,,,
2016-02-26,10,No Driver Found,"  163,800 ",GO-KILAT,,,,
2016-02-26,10,No Driver Found,"  109,200 ",GO-MART,,,,
2016-02-26,10,No Driver Found,"  1,920,100 ",GO-MASSAGE,,,,
2016-02-26,36770,No Driver Found,"  985,224,240 ",GO-RIDE,,,,
2016-02-26,1650,No Driver Found,"  55,482,700 ",GO-SEND,,,,
2016-02-26,890,No Driver Found,"  29,263,780 ",GO-SHOP,,,,
2016-02-27,360,Cancelled,"  156,724,750 ",GO-BOX,,,,
2016-02-27,20,Cancelled,"  2,802,800 ",GO-CLEAN,,,,
2016-02-27,13590,Cancelled,"  231,777,000 ",GO-FOOD,,,,
2016-02-27,20,Cancelled,"  3,066,700 ",GO-GLAM,,,,
2016-02-27,10,Cancelled,"  245,700 ",GO-KILAT,,,,
2016-02-27,520,Cancelled,"  7,334,600 ",GO-MART,,,,
2016-02-27,90,Cancelled,"  16,716,700 ",GO-MASSAGE,,,,
2016-02-27,40350,Cancelled,"  895,176,100 ",GO-RIDE,,,,
2016-02-27,3620,Cancelled,"  134,508,920 ",GO-SEND,,,,
2016-02-27,3960,Cancelled,"  112,865,480 ",GO-SHOP,,,,
2016-02-27,370,Cancelled,  -   ,GO-TIX,,,,
2016-02-27,950,Completed,"  365,820,910 ",GO-BOX,,,,
2016-02-27,200,Completed,"  26,790,400 ",GO-CLEAN,,,,
2016-02-27,81150,Completed,"  1,331,530,200 ",GO-FOOD,,,,
2016-02-27,130,Completed,"  19,322,940 ",GO-GLAM,,,,
2016-02-27,190,Completed,"  4,013,100 ",GO-KILAT,,,,
2016-02-27,2180,Completed,"  30,466,800 ",GO-MART,,,,
2016-02-27,800,Completed,"  130,648,700 ",GO-MASSAGE,,,,
2016-02-27,310090,Completed,"  6,370,802,620 ",GO-RIDE,,,,
2016-02-27,29920,Completed,"  1,082,217,500 ",GO-SEND,,,,
2016-02-27,13200,Completed,"  325,690,820 ",GO-SHOP,,,,
2016-02-27,110,Completed,"  10,206,957 ",GO-TIX,,,,
2016-02-27,210,Failed/Timeout,"  32,410,997 ",GO-TIX,,,,
2016-02-27,70,No Driver Found,"  45,416,280 ",GO-BOX,,,,
2016-02-27,110,No Driver Found,"  14,742,000 ",GO-CLEAN,,,,
2016-02-27,90,No Driver Found,"  1,920,100 ",GO-FOOD,,,,
2016-02-27,60,No Driver Found,"  8,981,700 ",GO-GLAM,,,,
2016-02-27,0,No Driver Found,"  18,200 ",GO-MART,,,,
2016-02-27,230,No Driver Found,"  22,194,900 ",GO-MASSAGE,,,,
2016-02-27,790,No Driver Found,"  20,291,180 ",GO-RIDE,,,,
2016-02-27,60,No Driver Found,"  1,765,400 ",GO-SEND,,,,
2016-02-27,210,No Driver Found,"  6,126,120 ",GO-SHOP,,,,
2016-02-27,0,Other,"  2,215,850 ",GO-BOX,,,,
2016-02-27,40,Other,"  5,387,200 ",GO-CLEAN,,,,
2016-02-27,0,Other,"  491,400 ",GO-GLAM,,,,
2016-02-27,20,Other,"  2,493,400 ",GO-MASSAGE,,,,
2016-02-28,330,Cancelled,"  164,161,270 ",GO-BOX,,,,
2016-02-28,20,Cancelled,"  3,130,400 ",GO-CLEAN,,,,
2016-02-28,15980,Cancelled,"  267,558,200 ",GO-FOOD,,,,
2016-02-28,20,Cancelled,"  2,320,500 ",GO-GLAM,,,,
2016-02-28,0,Cancelled,"  81,900 ",GO-KILAT,,,,
2016-02-28,630,Cancelled,"  8,827,000 ",GO-MART,,,,
2016-02-28,110,Cancelled,"  18,760,560 ",GO-MASSAGE,,,,
2016-02-28,31170,Cancelled,"  709,072,000 ",GO-RIDE,,,,
2016-02-28,2660,Cancelled,"  96,361,720 ",GO-SEND,,,,
2016-02-28,3800,Cancelled,"  102,462,360 ",GO-SHOP,,,,
2016-02-28,320,Cancelled,  -   ,GO-TIX,,,,
2016-02-28,1050,Completed,"  378,383,460 ",GO-BOX,,,,
2016-02-28,210,Completed,"  29,047,200 ",GO-CLEAN,,,,
2016-02-28,86410,Completed,"  1,403,065,300 ",GO-FOOD,,,,
2016-02-28,110,Completed,"  17,269,980 ",GO-GLAM,,,,
2016-02-28,60,Completed,"  1,337,700 ",GO-KILAT,,,,
2016-02-28,2310,Completed,"  32,286,800 ",GO-MART,,,,
2016-02-28,720,Completed,"  138,483,800 ",GO-MASSAGE,,,,
2016-02-28,188700,Completed,"  3,933,513,220 ",GO-RIDE,,,,
2016-02-28,20110,Completed,"  723,806,720 ",GO-SEND,,,,
2016-02-28,11800,Completed,"  284,138,400 ",GO-SHOP,,,,
2016-02-28,100,Completed,"  10,559,440 ",GO-TIX,,,,
2016-02-28,160,Failed/Timeout,"  18,966,162 ",GO-TIX,,,,
2016-02-28,60,No Driver Found,"  33,339,670 ",GO-BOX,,,,
2016-02-28,10,No Driver Found,"  1,237,600 ",GO-CLEAN,,,,
2016-02-28,130,No Driver Found,"  2,111,200 ",GO-FOOD,,,,
2016-02-28,20,No Driver Found,"  5,259,800 ",GO-GLAM,,,,
2016-02-28,0,No Driver Found,"  36,400 ",GO-MART,,,,
2016-02-28,80,No Driver Found,"  12,658,100 ",GO-MASSAGE,,,,
2016-02-28,1330,No Driver Found,"  30,079,140 ",GO-RIDE,,,,
2016-02-28,140,No Driver Found,"  4,877,600 ",GO-SEND,,,,
2016-02-28,450,No Driver Found,"  13,071,240 ",GO-SHOP,,,,
2016-02-28,0,Other,"  1,262,170 ",GO-BOX,,,,
2016-02-28,40,Other,"  4,804,800 ",GO-CLEAN,,,,
2016-02-28,0,Other,"  518,700 ",GO-GLAM,,,,
2016-02-28,40,Other,"  7,580,300 ",GO-MASSAGE,,,,
2016-02-29,250,Cancelled,"  118,023,815 ",GO-BOX,,,,
2016-02-29,40,Cancelled,"  5,168,800 ",GO-CLEAN,,,,
2016-02-29,15540,Cancelled,"  258,531,000 ",GO-FOOD,,,,
2016-02-29,10,Cancelled,"  1,392,300 ",GO-GLAM,,,,
2016-02-29,20,Cancelled,"  382,200 ",GO-KILAT,,,,
2016-02-29,510,Cancelled,"  7,189,000 ",GO-MART,,,,
2016-02-29,90,Cancelled,"  16,589,300 ",GO-MASSAGE,,,,
2016-02-29,91140,Cancelled,"  2,171,856,960 ",GO-RIDE,,,,
2016-02-29,6200,Cancelled,"  223,135,640 ",GO-SEND,,,,
2016-02-29,4290,Cancelled,"  120,453,060 ",GO-SHOP,,,,
2016-02-29,280,Cancelled,  -   ,GO-TIX,,,,
2016-02-29,600,Completed,"  243,264,840 ",GO-BOX,,,,
2016-02-29,140,Completed,"  19,182,800 ",GO-CLEAN,,,,
2016-02-29,68200,Completed,"  1,113,958,300 ",GO-FOOD,,,,
2016-02-29,60,Completed,"  8,736,000 ",GO-GLAM,,,,
2016-02-29,310,Completed,"  6,524,700 ",GO-KILAT,,,,
2016-02-29,2000,Completed,"  27,973,400 ",GO-MART,,,,
2016-02-29,420,Completed,"  79,804,270 ",GO-MASSAGE,,,,
2016-02-29,367240,Completed,"  8,447,047,700 ",GO-RIDE,,,,
2016-02-29,39660,Completed,"  1,418,946,620 ",GO-SEND,,,,
2016-02-29,11760,Completed,"  287,834,820 ",GO-SHOP,,,,
2016-02-29,100,Completed,"  11,302,409 ",GO-TIX,,,,
2016-02-29,210,Failed/Timeout,"  37,537,109 ",GO-TIX,,,,
2016-02-29,40,No Driver Found,"  20,281,170 ",GO-BOX,,,,
2016-02-29,0,No Driver Found,"  291,200 ",GO-CLEAN,,,,
2016-02-29,390,No Driver Found,"  5,623,800 ",GO-FOOD,,,,
2016-02-29,10,No Driver Found,"  1,092,000 ",GO-GLAM,,,,
2016-02-29,10,No Driver Found,"  191,100 ",GO-KILAT,,,,
2016-02-29,20,No Driver Found,"  236,600 ",GO-MART,,,,
2016-02-29,0,No Driver Found,"  163,800 ",GO-MASSAGE,,,,
2016-02-29,38730,No Driver Found,"  915,614,700 ",GO-RIDE,,,,
2016-02-29,1620,No Driver Found,"  52,852,800 ",GO-SEND,,,,
2016-02-29,1010,No Driver Found,"  31,456,880 ",GO-SHOP,,,,
2016-02-29,0,Other,"  957,320 ",GO-BOX,,,,
2016-02-29,30,Other,"  3,239,600 ",GO-CLEAN,,,,
2016-02-29,0,Other,"  218,400 ",GO-GLAM,,,,
2016-02-29,10,Other,"  928,200 ",GO-MASSAGE,,,,
2016-03-01,320,Cancelled,"  161,256,550 ",GO-BOX,,,,
2016-03-01,30,Cancelled,"  3,567,200 ",GO-CLEAN,,,,
2016-03-01,14390,Cancelled,"  246,173,200 ",GO-FOOD,,,,
2016-03-01,10,Cancelled,"  1,838,200 ",GO-GLAM,,,,
2016-03-01,20,Cancelled,"  436,800 ",GO-KILAT,,,,
2016-03-01,550,Cancelled,"  7,644,000 ",GO-MART,,,,
2016-03-01,50,Cancelled,"  9,136,400 ",GO-MASSAGE,,,,
2016-03-01,74550,Cancelled,"  1,842,471,540 ",GO-RIDE,,,,
2016-03-01,6370,Cancelled,"  235,353,300 ",GO-SEND,,,,
2016-03-01,4370,Cancelled,"  126,198,800 ",GO-SHOP,,,,
2016-03-01,350,Cancelled,  -   ,GO-TIX,,,,
2016-03-01,780,Completed,"  280,397,390 ",GO-BOX,,,,
2016-03-01,170,Completed,"  23,405,200 ",GO-CLEAN,,,,
2016-03-01,66990,Completed,"  1,094,984,800 ",GO-FOOD,,,,
2016-03-01,50,Completed,"  7,016,100 ",GO-GLAM,,,,
2016-03-01,360,Completed,"  7,589,400 ",GO-KILAT,,,,
2016-03-01,1960,Completed,"  27,500,200 ",GO-MART,,,,
2016-03-01,390,Completed,"  72,900,100 ",GO-MASSAGE,,,,
2016-03-01,393300,Completed,"  9,027,027,100 ",GO-RIDE,,,,
2016-03-01,41900,Completed,"  1,506,839,880 ",GO-SEND,,,,
2016-03-01,12280,Completed,"  305,541,600 ",GO-SHOP,,,,
2016-03-01,130,Completed,"  8,413,705 ",GO-TIX,,,,
2016-03-01,160,Failed/Timeout,"  15,507,892 ",GO-TIX,,,,
2016-03-01,30,No Driver Found,"  17,001,530 ",GO-BOX,,,,
2016-03-01,0,No Driver Found,"  218,400 ",GO-CLEAN,,,,
2016-03-01,120,No Driver Found,"  1,810,900 ",GO-FOOD,,,,
2016-03-01,0,No Driver Found,"  655,200 ",GO-GLAM,,,,
2016-03-01,0,No Driver Found,"  18,200 ",GO-MART,,,,
2016-03-01,0,No Driver Found,"  391,300 ",GO-MASSAGE,,,,
2016-03-01,14890,No Driver Found,"  395,779,020 ",GO-RIDE,,,,
2016-03-01,730,No Driver Found,"  25,465,440 ",GO-SEND,,,,
2016-03-01,680,No Driver Found,"  22,602,580 ",GO-SHOP,,,,
2016-03-01,0,Other,"  436,800 ",GO-CLEAN,,,,
2016-03-02,380,Cancelled,"  169,133,965 ",GO-BOX,,,,
2016-03-02,20,Cancelled,"  2,475,200 ",GO-CLEAN,,,,
2016-03-02,14500,Cancelled,"  251,751,500 ",GO-FOOD,,,,
2016-03-02,10,Cancelled,"  1,901,900 ",GO-GLAM,,,,
2016-03-02,20,Cancelled,"  382,200 ",GO-KILAT,,,,
2016-03-02,500,Cancelled,"  7,061,600 ",GO-MART,,,,
2016-03-02,50,Cancelled,"  8,399,300 ",GO-MASSAGE,,,,
2016-03-02,64230,Cancelled,"  1,583,398,180 ",GO-RIDE,,,,
2016-03-02,5630,Cancelled,"  209,050,660 ",GO-SEND,,,,
2016-03-02,3940,Cancelled,"  115,224,200 ",GO-SHOP,,,,
2016-03-02,360,Cancelled,  -   ,GO-TIX,,,,
2016-03-02,730,Completed,"  265,222,276 ",GO-BOX,,,,
2016-03-02,140,Completed,"  18,891,600 ",GO-CLEAN,,,,
2016-03-02,69650,Completed,"  1,142,768,900 ",GO-FOOD,,,,
2016-03-02,50,Completed,"  9,564,100 ",GO-GLAM,,,,
2016-03-02,350,Completed,"  7,452,900 ",GO-KILAT,,,,
2016-03-02,2100,Completed,"  29,447,600 ",GO-MART,,,,
2016-03-02,390,Completed,"  73,844,680 ",GO-MASSAGE,,,,
2016-03-02,390450,Completed,"  8,981,403,340 ",GO-RIDE,,,,
2016-03-02,41640,Completed,"  1,497,961,920 ",GO-SEND,,,,
2016-03-02,12410,Completed,"  307,965,840 ",GO-SHOP,,,,
2016-03-02,140,Completed,"  2,177,093 ",GO-TIX,,,,
2016-03-02,270,Failed/Timeout,"  16,632,288 ",GO-TIX,,,,
2016-03-02,50,No Driver Found,"  32,367,790 ",GO-BOX,,,,
2016-03-02,0,No Driver Found,"  582,400 ",GO-CLEAN,,,,
2016-03-02,110,No Driver Found,"  1,938,300 ",GO-FOOD,,,,
2016-03-02,10,No Driver Found,"  1,428,700 ",GO-GLAM,,,,
2016-03-02,10,No Driver Found,"  245,700 ",GO-KILAT,,,,
2016-03-02,0,No Driver Found,"  36,400 ",GO-MART,,,,
2016-03-02,11720,No Driver Found,"  306,584,460 ",GO-RIDE,,,,
2016-03-02,710,No Driver Found,"  23,499,840 ",GO-SEND,,,,
2016-03-02,660,No Driver Found,"  22,000,160 ",GO-SHOP,,,,
2016-03-02,10,Other,"  1,565,200 ",GO-CLEAN,,,,
2016-03-02,0,Other,"  737,100 ",GO-MASSAGE,,,,
2016-03-03,360,Cancelled,"  152,638,668 ",GO-BOX,,,,
2016-03-03,10,Cancelled,"  1,783,600 ",GO-CLEAN,,,,
2016-03-03,13720,Cancelled,"  236,936,700 ",GO-FOOD,,,,
2016-03-03,10,Cancelled,"  1,765,400 ",GO-GLAM,,,,
2016-03-03,10,Cancelled,"  218,400 ",GO-KILAT,,,,
2016-03-03,530,Cancelled,"  7,371,000 ",GO-MART,,,,
2016-03-03,30,Cancelled,"  5,860,400 ",GO-MASSAGE,,,,
2016-03-03,61000,Cancelled,"  1,502,197,060 ",GO-RIDE,,,,
2016-03-03,5920,Cancelled,"  222,325,740 ",GO-SEND,,,,
2016-03-03,4040,Cancelled,"  115,988,600 ",GO-SHOP,,,,
2016-03-03,280,Cancelled,  -   ,GO-TIX,,,,
2016-03-03,670,Completed,"  260,762,320 ",GO-BOX,,,,
2016-03-03,150,Completed,"  20,311,200 ",GO-CLEAN,,,,
2016-03-03,69370,Completed,"  1,137,554,600 ",GO-FOOD,,,,
2016-03-03,80,Completed,"  13,045,760 ",GO-GLAM,,,,
2016-03-03,370,Completed,"  7,807,800 ",GO-KILAT,,,,
2016-03-03,2130,Completed,"  29,866,200 ",GO-MART,,,,
2016-03-03,390,Completed,"  72,497,880 ",GO-MASSAGE,,,,
2016-03-03,412970,Completed,"  9,519,029,520 ",GO-RIDE,,,,
2016-03-03,43890,Completed,"  1,581,301,540 ",GO-SEND,,,,
2016-03-03,12240,Completed,"  303,530,500 ",GO-SHOP,,,,
2016-03-03,100,Completed,"  160,160 ",GO-TIX,,,,
2016-03-03,70,Failed/Timeout,"  1,055,009 ",GO-TIX,,,,
2016-03-03,30,No Driver Found,"  13,257,790 ",GO-BOX,,,,
2016-03-03,80,No Driver Found,"  1,483,300 ",GO-FOOD,,,,
2016-03-03,0,No Driver Found,"  618,800 ",GO-GLAM,,,,
2016-03-03,0,No Driver Found,"  81,900 ",GO-KILAT,,,,
2016-03-03,0,No Driver Found,"  345,800 ",GO-MASSAGE,,,,
2016-03-03,8410,No Driver Found,"  218,323,560 ",GO-RIDE,,,,
2016-03-03,620,No Driver Found,"  19,854,380 ",GO-SEND,,,,
2016-03-03,720,No Driver Found,"  23,063,040 ",GO-SHOP,,,,
2016-03-03,10,Other,"  1,383,200 ",GO-CLEAN,,,,
2016-03-03,0,Other,"  555,100 ",GO-MASSAGE,,,,
2016-03-03,0,Other,"  58,240 ",GO-RIDE,,,,
2016-03-04,460,Cancelled,"  188,664,527 ",GO-BOX,,,,
2016-03-04,10,Cancelled,"  2,074,800 ",GO-CLEAN,,,,
2016-03-04,14240,Cancelled,"  240,503,900 ",GO-FOOD,,,,
2016-03-04,0,Cancelled,"  555,100 ",GO-GLAM,,,,
2016-03-04,20,Cancelled,"  491,400 ",GO-KILAT,,,,
2016-03-04,640,Cancelled,"  8,990,800 ",GO-MART,,,,
2016-03-04,50,Cancelled,"  10,192,000 ",GO-MASSAGE,,,,
2016-03-04,70010,Cancelled,"  1,707,447,560 ",GO-RIDE,,,,
2016-03-04,6620,Cancelled,"  244,411,440 ",GO-SEND,,,,
2016-03-04,4120,Cancelled,"  120,376,620 ",GO-SHOP,,,,
2016-03-04,210,Cancelled,  -   ,GO-TIX,,,,
2016-03-04,870,Completed,"  346,449,740 ",GO-BOX,,,,
2016-03-04,140,Completed,"  18,527,600 ",GO-CLEAN,,,,
2016-03-04,71160,Completed,"  1,161,824,300 ",GO-FOOD,,,,
2016-03-04,90,Completed,"  13,859,300 ",GO-GLAM,,,,
2016-03-04,350,Completed,"  7,289,100 ",GO-KILAT,,,,
2016-03-04,2010,Completed,"  28,082,600 ",GO-MART,,,,
2016-03-04,380,Completed,"  74,159,540 ",GO-MASSAGE,,,,
2016-03-04,449540,Completed,"  10,358,994,100 ",GO-RIDE,,,,
2016-03-04,47400,Completed,"  1,717,634,100 ",GO-SEND,,,,
2016-03-04,12340,Completed,"  306,384,260 ",GO-SHOP,,,,
2016-03-04,80,Completed,"  187,779 ",GO-TIX,,,,
2016-03-04,60,Failed/Timeout,"  1,459,913 ",GO-TIX,,,,
2016-03-04,50,No Driver Found,"  34,340,670 ",GO-BOX,,,,
2016-03-04,120,No Driver Found,"  1,901,900 ",GO-FOOD,,,,
2016-03-04,10,No Driver Found,"  1,628,900 ",GO-GLAM,,,,
2016-03-04,190,No Driver Found,"  3,931,200 ",GO-KILAT,,,,
2016-03-04,0,No Driver Found,"  36,400 ",GO-MART,,,,
2016-03-04,0,No Driver Found,"  163,800 ",GO-MASSAGE,,,,
2016-03-04,12210,No Driver Found,"  314,175,680 ",GO-RIDE,,,,
2016-03-04,1370,No Driver Found,"  44,458,960 ",GO-SEND,,,,
2016-03-04,1020,No Driver Found,"  33,082,140 ",GO-SHOP,,,,
2016-03-04,10,Other,"  1,892,800 ",GO-CLEAN,,,,
2016-03-04,0,Other,"  291,200 ",GO-GLAM,,,,
2016-03-04,0,Other,"  163,800 ",GO-MASSAGE,,,,
2016-03-04,0,Other,"  38,220 ",GO-RIDE,,,,
2016-03-05,410,Cancelled,"  159,906,252 ",GO-BOX,,,,
2016-03-05,30,Cancelled,"  4,440,800 ",GO-CLEAN,,,,
2016-03-05,14670,Cancelled,"  246,701,000 ",GO-FOOD,,,,
2016-03-05,20,Cancelled,"  4,149,600 ",GO-GLAM,,,,
2016-03-05,10,Cancelled,"  273,000 ",GO-KILAT,,,,
2016-03-05,510,Cancelled,"  7,116,200 ",GO-MART,,,,
2016-03-05,70,Cancelled,"  13,231,400 ",GO-MASSAGE,,,,
2016-03-05,44340,Cancelled,"  987,688,520 ",GO-RIDE,,,,
2016-03-05,3920,Cancelled,"  145,170,480 ",GO-SEND,,,,
2016-03-05,4040,Cancelled,"  114,894,780 ",GO-SHOP,,,,
2016-03-05,240,Cancelled,  -   ,GO-TIX,,,,
2016-03-05,930,Completed,"  353,929,485 ",GO-BOX,,,,
2016-03-05,270,Completed,"  36,509,200 ",GO-CLEAN,,,,
2016-03-05,84530,Completed,"  1,378,677,300 ",GO-FOOD,,,,
2016-03-05,140,Completed,"  22,549,800 ",GO-GLAM,,,,
2016-03-05,220,Completed,"  4,668,300 ",GO-KILAT,,,,
2016-03-05,2090,Completed,"  29,229,200 ",GO-MART,,,,
2016-03-05,560,Completed,"  108,912,440 ",GO-MASSAGE,,,,
2016-03-05,320840,Completed,"  6,637,416,240 ",GO-RIDE,,,,
2016-03-05,31400,Completed,"  1,137,137,820 ",GO-SEND,,,,
2016-03-05,12990,Completed,"  319,319,000 ",GO-SHOP,,,,
2016-03-05,80,Completed,"  23,478 ",GO-TIX,,,,
2016-03-05,40,Failed/Timeout,"  819,000 ",GO-TIX,,,,
2016-03-05,60,No Driver Found,"  47,338,200 ",GO-BOX,,,,
2016-03-05,0,No Driver Found,"  400,400 ",GO-CLEAN,,,,
2016-03-05,70,No Driver Found,"  1,164,800 ",GO-FOOD,,,,
2016-03-05,20,No Driver Found,"  2,912,000 ",GO-GLAM,,,,
2016-03-05,0,No Driver Found,"  27,300 ",GO-KILAT,,,,
2016-03-05,0,No Driver Found,"  118,300 ",GO-MASSAGE,,,,
2016-03-05,1270,No Driver Found,"  30,104,620 ",GO-RIDE,,,,
2016-03-05,190,No Driver Found,"  6,082,440 ",GO-SEND,,,,
2016-03-05,450,No Driver Found,"  13,418,860 ",GO-SHOP,,,,
2016-03-05,50,Other,"  6,734,000 ",GO-CLEAN,,,,
2016-03-05,0,Other,"  172,900 ",GO-GLAM,,,,
2016-03-05,10,Other,"  1,510,600 ",GO-MASSAGE,,,,
2016-03-06,310,Cancelled,"  134,367,415 ",GO-BOX,,,,
2016-03-06,30,Cancelled,"  3,421,600 ",GO-CLEAN,,,,
2016-03-06,16450,Cancelled,"  273,609,700 ",GO-FOOD,,,,
2016-03-06,10,Cancelled,"  2,384,200 ",GO-GLAM,,,,
2016-03-06,0,Cancelled,"  81,900 ",GO-KILAT,,,,
2016-03-06,640,Cancelled,"  9,027,200 ",GO-MART,,,,
2016-03-06,110,Cancelled,"  20,913,620 ",GO-MASSAGE,,,,
2016-03-06,36900,Cancelled,"  830,680,760 ",GO-RIDE,,,,
2016-03-06,2880,Cancelled,"  105,134,120 ",GO-SEND,,,,
2016-03-06,3840,Cancelled,"  102,771,760 ",GO-SHOP,,,,
2016-03-06,220,Cancelled,  -   ,GO-TIX,,,,
2016-03-06,840,Completed,"  308,472,255 ",GO-BOX,,,,
2016-03-06,250,Completed,"  34,980,400 ",GO-CLEAN,,,,
2016-03-06,90560,Completed,"  1,477,039,200 ",GO-FOOD,,,,
2016-03-06,110,Completed,"  17,064,320 ",GO-GLAM,,,,
2016-03-06,70,Completed,"  1,528,800 ",GO-KILAT,,,,
2016-03-06,2390,Completed,"  33,451,600 ",GO-MART,,,,
2016-03-06,740,Completed,"  139,660,430 ",GO-MASSAGE,,,,
2016-03-06,218770,Completed,"  4,595,405,360 ",GO-RIDE,,,,
2016-03-06,20710,Completed,"  745,927,000 ",GO-SEND,,,,
2016-03-06,11870,Completed,"  280,310,940 ",GO-SHOP,,,,
2016-03-06,40,Completed,"  37,128 ",GO-TIX,,,,
2016-03-06,70,Failed/Timeout,"  2,929,199 ",GO-TIX,,,,
2016-03-06,50,No Driver Found,"  29,705,130 ",GO-BOX,,,,
2016-03-06,10,No Driver Found,"  1,164,800 ",GO-CLEAN,,,,
2016-03-06,430,No Driver Found,"  6,761,300 ",GO-FOOD,,,,
2016-03-06,20,No Driver Found,"  4,559,100 ",GO-GLAM,,,,
2016-03-06,10,No Driver Found,"  127,400 ",GO-MART,,,,
2016-03-06,0,No Driver Found,"  345,800 ",GO-MASSAGE,,,,
2016-03-06,2400,No Driver Found,"  55,764,800 ",GO-RIDE,,,,
2016-03-06,310,No Driver Found,"  10,286,640 ",GO-SEND,,,,
2016-03-06,760,No Driver Found,"  18,642,260 ",GO-SHOP,,,,
2016-03-06,40,Other,"  5,460,000 ",GO-CLEAN,,,,
2016-03-06,10,Other,"  1,274,000 ",GO-MASSAGE,,,,
2016-03-07,320,Cancelled,"  165,822,475 ",GO-BOX,,,,
2016-03-07,20,Cancelled,"  3,094,000 ",GO-CLEAN,,,,
2016-03-07,12770,Cancelled,"  216,707,400 ",GO-FOOD,,,,
2016-03-07,10,Cancelled,"  1,155,700 ",GO-GLAM,,,,
2016-03-07,20,Cancelled,"  382,200 ",GO-KILAT,,,,
2016-03-07,510,Cancelled,"  7,098,000 ",GO-MART,,,,
2016-03-07,40,Cancelled,"  7,926,100 ",GO-MASSAGE,,,,
2016-03-07,62190,Cancelled,"  1,545,620,440 ",GO-RIDE,,,,
2016-03-07,5570,Cancelled,"  206,926,720 ",GO-SEND,,,,
2016-03-07,4020,Cancelled,"  113,282,260 ",GO-SHOP,,,,
2016-03-07,210,Cancelled,  -   ,GO-TIX,,,,
2016-03-07,620,Completed,"  237,993,210 ",GO-BOX,,,,
2016-03-07,130,Completed,"  17,726,800 ",GO-CLEAN,,,,
2016-03-07,66240,Completed,"  1,079,314,600 ",GO-FOOD,,,,
2016-03-07,50,Completed,"  8,444,800 ",GO-GLAM,,,,
2016-03-07,390,Completed,"  8,217,300 ",GO-KILAT,,,,
2016-03-07,2080,Completed,"  29,138,200 ",GO-MART,,,,
2016-03-07,310,Completed,"  61,532,380 ",GO-MASSAGE,,,,
2016-03-07,419510,Completed,"  9,729,270,460 ",GO-RIDE,,,,
2016-03-07,43920,Completed,"  1,582,233,380 ",GO-SEND,,,,
2016-03-07,12160,Completed,"  301,717,780 ",GO-SHOP,,,,
2016-03-07,30,Completed,"  101,147 ",GO-TIX,,,,
2016-03-07,60,Failed/Timeout,"  1,383,519 ",GO-TIX,,,,
2016-03-07,30,No Driver Found,"  16,774,030 ",GO-BOX,,,,
